Id,Probabilidad
334,0.0026227245766613453
335,0.024794821710269657
336,0.0004921427822341328
337,0.0017350632416924137
338,0.9979368770379757
339,0.0004678564848045681
340,0.6969925962077463
341,0.00034473317277038297
342,0.00034473317277038297
343,0.0002705709842137186
344,0.0007091166327836984
345,0.0003273545335788661
346,0.0005485029825648541
347,0.0005225353578942886
348,0.0009413993294617423
349,0.0007456583089485471
350,0.0008545819068967294
351,0.03555338115437533
352,0.001074144946803598
353,0.00018118132194642925
354,0.0009357104315958938
355,0.019836271350787638
356,0.002068132648810706
357,0.0036329347843379726
358,0.908680854109426
359,0.0009947681548814226
360,0.0003273545335788661
361,0.0010629461013899639
362,0.0007479873494902595
363,0.0013469137574198397
364,0.0005926092244662708
365,0.0003017219165409821
366,0.0015174630042520826
367,0.0005584774648395304
368,0.6660751495273792
369,0.012178152827755674
370,0.0005420787814327721
371,0.002194531806174184
372,0.10284459413940711
373,0.0015131523064826128
374,0.0005991159113249064
375,0.0003466635458338543
376,0.00041931166442357064
377,0.00039077177244687295
378,0.0039930840099866105
379,0.00040568284083565683
380,0.00141927783953941
381,0.517197639303675
382,0.012132579819891368
383,0.0008978653307371726
384,0.00044915294989543843
385,0.0007555477950303646
386,0.0005772365048959102
387,0.002482224533298616
388,0.003440848580499647
389,0.0004547932592833332
390,0.00034689102350965814
391,0.0003067083732814801
392,0.000280962303328391
393,0.0004678564848045681
394,0.0004678564848045681
395,0.0008887305471504916
396,0.0008079810391119148
397,0.0030030203890208844
398,0.0006578364278597903
399,0.00039077177244687295
400,1.0
401,0.05006566181975595
402,0.003945594773033924
403,0.00034473317277038297
404,0.06183980355207148
405,0.0038728778124645863
406,0.012463654584963917
407,0.0007091166327836984
408,0.00045919730699107476
409,0.0015825765057694815
410,0.0007513422883085433
411,0.017627512054466502
412,0.001188090548395572
413,0.0008079810391119148
414,0.00034473317277038297
415,0.00217315906450338
416,0.000280962303328391
417,0.0002705709842137186
418,0.9603590890158739
419,0.001218206035797486
420,0.0003711044003588169
421,0.0004678564848045681
422,0.006804741707457669
423,0.0003273545335788661
424,0.005459863619271272
425,0.002560242121000259
426,0.0005772365048959102
427,0.0004115157281916083
428,0.0003273545335788661
429,0.00091392893792803
430,0.9998078598198517
431,0.0004678564848045681
432,0.00044786505820502965
433,0.0004771286342966242
434,0.961577466536446
435,0.0019324301531821336
436,0.0028094040380240715
437,0.0011400070359967923
438,0.00040568284083565683
439,0.0004739177687542571
440,0.0005101697542540695
441,0.0010518869655742297
442,0.0009117393090347728
443,0.0003273545335788661
444,0.0031711635027717355
445,0.0008249003558853441
446,0.004028933703061702
447,0.0005437414699473956
448,0.0003672166005746812
449,0.0005485029825648541
450,0.00020701275624968832
451,0.0005404446567661231
452,0.0003273545335788661
453,0.010631298006363896
454,0.012526180593298629
455,0.0007386214374719291
456,0.00026363758286448405
457,0.0003273545335788661
458,0.0008022827019590785
459,0.0016784010889063091
460,0.0007301219171931607
461,0.00045307871914123814
462,0.0006536107051816379
463,0.0019519485554574717
464,0.009211914679154802
465,0.0004954488994558739
466,0.0018143073924531004
467,0.0003177402006115014
468,0.0020849923592139597
469,0.0001908013801682075
470,0.0003273545335788661
471,0.004042530662141002
472,0.0003273545335788661
473,0.00034473317277038297
474,0.01668591636423033
475,0.0009947681548814226
476,0.00043578682575702257
477,0.001036177718188641
478,0.0006721020306897153
479,0.00038110426145456617
480,0.0003273545335788661
481,0.00038671062363229664
482,0.03324283680420791
483,0.0004115157281916083
484,0.00400628017830353
485,0.0006078728434822332
486,0.00019657549367141364
487,0.0006602743085985823
488,0.00026363758286448405
489,0.012250480234121258
490,0.0013681400387831168
491,0.0004919520751906057
492,0.0002900718444354766
493,0.00040568284083565683
494,0.0004739177687542571
495,0.006421570168922794
496,0.07251094206433269
497,0.0006611479371424123
498,0.0014042504808030633
499,0.0002727101285905958
500,0.0003131078485976986
501,0.0023686969739506033
502,0.0005576947768543611
503,0.0006641516825142469
504,0.0009813169127856844
505,0.000784473430506229
506,0.0009400492225401026
507,0.0004926904333118951
508,0.00025693003771610573
509,1.0
510,0.0004926904333118951
511,0.004847630551269865
512,0.011329607571518177
513,0.0006721020306897153
514,0.0004926904333118951
515,0.0008803483301375587
516,0.0006078728434822332
517,0.0003017219165409821
518,0.0003273545335788661
519,0.0005780759037770634
520,0.0003765560393690592
521,0.0033315558127951506
522,0.000280962303328391
523,0.0005371465388326252
524,0.0005776151951665237
525,0.962359464735001
526,0.001020032826588534
527,0.001988806899242267
528,0.21931826149597236
529,0.00037948497452137877
530,0.0012992366127773658
531,0.03833489569554726
532,0.00159663471757454
533,0.0005722355675748079
534,0.00039077177244687295
535,0.0005505529108302807
536,0.0004678564848045681
537,0.000708423674727707
538,0.000566096273929323
539,1.0
540,0.0006653424334998589
541,0.0003273545335788661
542,0.24528764128553834
543,0.00048571937293582433
544,0.0006952563368750605
545,0.0002705709842137186
546,0.0007091166327836984
547,0.0003273545335788661
548,0.00034473317277038297
549,0.0003017219165409821
550,0.0006924024637196817
551,0.0026981782599501784
552,0.000579648343661748
553,0.3168726162727766
554,0.0003273545335788661
555,0.0014894584187269638
556,0.00034473317277038297
557,0.0004739177687542571
558,0.0006818704159250646
559,0.0031619686700158096
560,0.0003273545335788661
561,0.0003650668899833423
562,0.0003273545335788661
563,0.00025693003771610573
564,0.9939065028190468
565,0.0006650392773482496
566,0.0007134803586929348
567,0.00138845583494063
568,0.007608046889847271
569,0.00038671062363229664
570,0.9970107048614908
571,0.0003273545335788661
572,0.000626998632104736
573,0.06835844688408167
574,0.00034473317277038297
575,0.0003273545335788661
576,0.00043122698580523193
577,0.0006978849939303913
578,0.00036017522805705524
579,0.0033873405116863525
580,0.0010256263953023065
581,0.00039077177244687295
582,0.6158637408658245
583,0.25919795808504276
584,0.0003273545335788661
585,0.01632346855540954
586,0.0003017219165409821
587,0.0006992068639456499
588,0.0006492404825627923
589,0.0004541175139734947
590,0.0040262878935686825
591,0.0004842669955197378
592,0.004514797707817913
593,0.00023681051527621986
594,0.0003481938979913478
595,0.00036017522805705524
596,0.00045763047285347235
597,0.00034473317277038297
598,0.0013375131271989825
599,0.004585892211712872
600,0.0003273545335788661
601,0.0004678564848045681
602,0.00020701275624968832
603,0.0003017219165409821
604,0.000521746696266649
605,0.9980926829781177
606,0.0026379503227632896
607,0.0003565447769354235
608,0.0009035653158068097
609,0.0006536107051816379
610,0.0007291771328261003
611,0.006570496135854531
612,0.003341795746618413
613,0.0003273545335788661
614,0.0023406622083492036
615,0.0004608764499415595
616,0.00044743250554105275
617,0.00034473317277038297
618,0.0002503460990908414
619,0.0003273545335788661
620,0.0007658310197904788
621,0.0006997957159909669
622,0.0002503460990908414
623,0.0005757827797926925
624,0.0003017219165409821
625,0.0003273545335788661
626,0.0004678564848045681
627,0.0003273545335788661
628,0.0006119287477314161
629,0.0006890291305085063
630,0.0003650668899833423
631,0.0008249003558853441
632,0.0035288116142396003
633,0.00039077177244687295
634,0.000657856367960455
635,0.0006304391628566892
636,0.0003273545335788661
637,0.00043122698580523193
638,0.0004678564848045681
639,0.0010235635756216223
640,0.03516181565441328
641,0.3091308560360919
642,0.0015586257659473393
643,0.0003273545335788661
644,0.004899081786601153
645,0.002794420089782441
646,0.00034473317277038297
647,0.0002270923639537975
648,0.040421254286309154
649,0.0016206472909551539
650,0.0005303322338644969
651,0.0004649536787316521
652,0.07600949626417013
653,0.00036017522805705524
654,0.0008067731085064363
655,0.0006364380856737191
656,0.00024938354121902364
657,0.0004926904333118951
658,0.0012736111690804365
659,0.0007386214374719291
660,0.04772037815105034
661,0.00034473317277038297
662,0.0007291771328261003
663,0.0004771286342966242
664,0.0012035171676149598
665,0.0011415489647810932
666,0.0003177402006115014
667,0.00034473317277038297
668,0.0009474877790540398
669,0.00091392893792803
670,0.000347759818740416
671,0.0027456626244266253
672,0.0004004000974808295
673,0.003928353100608168
674,0.0003273545335788661
675,0.0003273545335788661
676,0.00020701275624968832
677,0.0005772365048959102
678,0.00043122698580523193
679,0.00019657549367141364
680,0.0003273545335788661
681,0.04956171644959483
682,0.0057077876018275416
683,0.02998799003517902
684,0.001507537512997007
685,0.0004678564848045681
686,0.0003273545335788661
687,0.00019657549367141364
688,0.0002705709842137186
689,0.0004218815413231561
690,0.00029583073794041994
691,0.0005182651855444903
692,0.0011066966669894137
693,0.00025693003771610573
694,0.005695970218299333
695,0.004465471411757483
696,0.00034473317277038297
697,0.00045492950685613505
698,0.0003273545335788661
699,0.0006721020306897153
700,0.00043122698580523193
701,0.002019926318252889
702,0.0023697994643671083
703,0.0004678564848045681
704,0.002584271640906189
705,0.8857206963695685
706,0.0005031382442175907
707,0.0003273545335788661
708,0.012116897556817816
709,0.00039077177244687295
710,0.0010475295756132543
711,0.00025693003771610573
712,0.00020701275624968832
713,0.00047299457952439355
714,0.0008820277681251269
715,0.007150243197742091
716,0.00039077177244687295
717,0.00046490463942009416
718,0.0003273545335788661
719,0.0015470760589766485
720,0.00039077177244687295
721,0.0002705709842137186
722,0.0003017219165409821
723,0.0003650668899833423
724,0.001250047507465455
725,0.00034473317277038297
726,0.0017946835362477253
727,0.00034473317277038297
728,0.030949858671718778
729,0.008421718033232155
730,0.010000963771036082
731,0.0003017219165409821
732,0.011190972723728959
733,0.00037929559536221415
734,0.22879056482705706
735,0.009045976525048701
736,0.0003017219165409821
737,0.0005722355675748079
738,0.0004115157281916083
739,0.0007291771328261003
740,0.0004271218052326735
741,0.002159531112752878
742,0.0004678564848045681
743,0.00034473317277038297
744,0.0003273545335788661
745,0.000280962303328391
746,0.0004926904333118951
747,0.0005780759037770634
748,0.0005423493927958675
749,0.00041931166442357064
750,0.0007678713957646722
751,0.9995017909599102
752,0.00034473317277038297
753,0.0036654620420645233
754,0.0017905086485022332
755,0.0003768022571899418
756,0.002422856084771795
757,0.00040568284083565683
758,0.003037663298581902
759,0.00034473317277038297
760,0.0008249003558853441
761,0.0033213736359490446
762,0.0006890291305085063
763,0.0004678564848045681
764,0.00034473317277038297
765,0.0024180022142410804
766,0.00039077177244687295
767,0.001168349521004416
768,0.0008686698187272519
769,0.0005894761699445305
770,0.0018342680282063565
771,0.00034473317277038297
772,0.0009494023980596768
773,0.0006619889580367389
774,0.005385992333325021
775,0.0002958787948404742
776,0.0006374603789979078
777,0.00026363758286448405
778,0.0009853537123476618
779,0.0008686698187272519
780,0.002949449824550104
781,0.00020701275624968832
782,0.9994006260118538
783,0.00048357184637147754
784,0.002729986843765697
785,0.0009446510119248282
786,0.0003273545335788661
787,0.0003017219165409821
788,0.020329778832086903
789,0.0002705709842137186
790,0.9435322128324289
791,0.001761169332664844
792,0.0007024483605722531
793,0.0007174039687720044
794,0.0004678564848045681
795,0.0003177402006115014
796,0.0022720895803773227
797,0.0019382707281937616
798,0.0003273545335788661
799,0.000280962303328391
800,0.9977452945938637
801,0.00020701275624968832
802,0.0006026066456850792
803,0.000784473430506229
804,0.0023932901953794042
805,0.006346847102991855
806,0.0014739542931210964
807,0.0006873148904082667
808,0.0004678564848045681
809,0.0004678564848045681
810,0.0003026917547092137
811,0.0006160805554529561
812,0.11035785666364756
813,0.00023681051527621986
814,0.0007337250413112233
815,0.0004467146005837996
816,0.0015414800007694945
817,0.00025693003771610573
818,0.0002705709842137186
819,0.039096523205366523
820,0.0008275338911982435
821,0.0009532097573415454
822,0.0007975049616482804
823,0.0010062590746056056
824,0.0023590991030756217
825,0.0002727101285905958
826,0.0004926904333118951
827,0.0004678564848045681
828,0.0004969294982494124
829,0.004244869402839208
830,0.0007162160032266998
831,0.0018426477365761492
832,0.0002503460990908414
833,0.005413806996228852
834,0.0003909844240909264
835,0.0003273545335788661
836,0.00034473317277038297
837,0.0008274162837121533
838,0.0005584774648395304
839,0.00034473317277038297
840,0.0005949022994214792
841,0.0004926904333118951
842,0.6552910812386236
843,0.3775137691415927
844,0.005909682830140131
845,0.31222756833538995
846,0.004591256412658609
847,0.0059578929287125255
848,0.0014888624738189804
849,0.001634964847220955
850,0.00043122698580523193
851,0.027582109051770377
852,0.0005772365048959102
853,0.002246813230223285
854,0.00034473317277038297
855,0.0026016870187919395
856,0.0004678564848045681
857,0.004461584507059143
858,0.00039077177244687295
859,0.0032750503410007214
860,0.00039077177244687295
861,0.0010655065522565794
862,0.0009400777089262367
863,0.00039077177244687295
864,0.00034473317277038297
865,0.0003273545335788661
866,0.0009655529295224099
867,0.0004678564848045681
868,0.0004678564848045681
869,0.0004678564848045681
870,0.0011759268704414692
871,0.0005549541822492167
872,0.0007938315910185419
873,0.0004739177687542571
874,0.0008678281499110135
875,0.0003273545335788661
876,0.002084095796632457
877,0.001552373158211093
878,0.000521746696266649
879,0.00034473317277038297
880,0.0005772365048959102
881,0.0004678564848045681
882,0.0006235012612020089
883,0.0005940813088868103
884,0.0008529411267734577
885,0.02152222842276477
886,0.0009771210296594607
887,0.0003273545335788661
888,0.0007541240756021359
889,0.0009862204789158084
890,0.0037481427796649857
891,0.0034166999490517734
892,0.002069671963482484
893,0.0006514730632188996
894,0.0026227245766613453
895,0.0008927134482209324
896,0.00035780753457411666
897,0.0010886113492872666
898,0.0003273545335788661
899,0.0005225353578942886
900,0.00034473317277038297
901,0.0010037805163887093
902,0.0003273545335788661
903,0.3601958668912139
904,0.05718233025322254
905,0.00039077177244687295
906,0.00019657549367141364
907,0.0008686698187272519
908,0.0003273545335788661
909,0.007315427233890934
910,0.0004926904333118951
911,0.0295521874784896
912,0.0006830603302555953
913,0.0005861507209933348
914,0.0004926904333118951
915,0.00039002020059572545
916,0.0002705709842137186
917,0.0010248607641666825
918,0.0009252312021388349
919,0.00019657549367141364
920,0.0006644044408579266
921,0.00025693003771610573
922,0.0003816843445398003
923,0.0005191244376291481
924,0.01799383590561591
925,0.0002503460990908414
926,0.0004678564848045681
927,0.0022015727301190574
928,0.0004678564848045681
929,0.0005758002341458175
930,0.0009017544427415993
931,0.0003766736665496376
932,0.008967895763752636
933,0.0013751165580737782
934,0.000950809776241088
935,0.024805803160971703
936,0.0007618326305912803
937,0.0005049878082052088
938,0.00039077177244687295
939,0.0003273545335788661
940,0.0003273545335788661
941,0.0003273545335788661
942,0.0006132361219207844
943,0.009779077273607092
944,0.00034473317277038297
945,0.031115153201730486
946,0.00039077177244687295
947,0.00048571937293582433
948,0.0026502855749270296
949,0.3296664617370727
950,0.00043122698580523193
951,0.0003273545335788661
952,0.0008592950110169786
953,0.0005437414699473956
954,0.0003273545335788661
955,0.0003177402006115014
956,0.00025693003771610573
957,0.0005850307964487036
958,0.00034473317277038297
959,0.0010037805163887093
960,0.0006078728434822332
961,0.0003273545335788661
962,0.0009235459742327391
963,0.0002591703749286504
964,0.0004926904333118951
